user,exercise,reps,sets
User_6235,Leg Press,5,2
User_6235,Bench Press,5,3
User_6235,Squats,6,2
User_6236,Push-Ups,15,2
User_6236,Shoulder Press,14,4
User_6236,Plank,14,5
User_6236,Plank,14,5
User_6236,Deadlifts,14,3
User_6237,Leg Press,8,2
User_6237,Shoulder Press,6,5
User_6237,Shoulder Press,8,4
User_6237,Tricep Dips,13,3
User_6237,Push-Ups,9,2
User_6238,Shoulder Press,12,2
User_6238,Bench Press,6,2
User_6238,Deadlifts,11,2
User_6238,Lunges,8,4
User_6238,Squats,13,4
User_6239,Lunges,9,4
User_6239,Plank,10,3
User_6239,Bench Press,8,3
User_6239,Shoulder Press,6,2
User_6239,Deadlifts,15,4
User_6240,Bench Press,14,3
User_6240,Squats,5,2
User_6240,Leg Press,14,4
User_6240,Push-Ups,7,2
User_6240,Push-Ups,9,3
User_6241,Shoulder Press,12,2
User_6241,Push-Ups,15,3
User_6241,Bench Press,15,2
User_6241,Leg Press,7,3
User_6241,Bicep Curls,8,5
User_6242,Bicep Curls,5,3
User_6242,Leg Press,5,4
User_6242,Lunges,15,4
User_6242,Squats,6,3
User_6242,Shoulder Press,11,5
User_6243,Deadlifts,14,3
User_6243,Leg Press,14,4
User_6243,Deadlifts,15,3
User_6243,Lunges,11,2
User_6243,Deadlifts,8,5
User_6244,Squats,13,2
User_6244,Shoulder Press,8,3
User_6244,Plank,9,2
User_6244,Plank,9,4
User_6244,Bicep Curls,14,2
User_6245,Deadlifts,11,3
User_6245,Lunges,5,2
User_6245,Lunges,15,4
User_6245,Plank,14,4
User_6245,Leg Press,7,4
User_6246,Plank,11,2
User_6246,Lunges,6,2
User_6246,Push-Ups,11,4
User_6246,Bench Press,10,4
User_6246,Deadlifts,10,3
User_6247,Lunges,5,4
User_6247,Push-Ups,13,5
User_6247,Bench Press,15,5
User_6247,Lunges,14,4
User_6247,Shoulder Press,13,3
User_6248,Squats,8,3
User_6248,Squats,11,4
User_6248,Bench Press,13,2
User_6248,Shoulder Press,10,4
User_6248,Plank,10,5
User_6249,Leg Press,5,3
User_6249,Squats,7,2
User_6249,Lunges,12,4
User_6249,Bench Press,10,2
User_6249,Plank,9,3
User_6250,Deadlifts,5,4
User_6250,Deadlifts,9,4
User_6250,Tricep Dips,6,3
User_6250,Push-Ups,15,4
User_6250,Leg Press,9,4
User_6251,Plank,5,5
User_6251,Push-Ups,11,2
User_6251,Tricep Dips,14,2
User_6251,Shoulder Press,12,4
User_6251,Shoulder Press,11,2
User_6252,Push-Ups,14,4
User_6252,Leg Press,12,4
User_6252,Shoulder Press,8,5
User_6252,Squats,8,3
User_6252,Bicep Curls,10,3
User_6253,Plank,10,5
User_6253,Push-Ups,8,5
User_6253,Plank,6,4
User_6253,Bicep Curls,6,5
User_6253,Leg Press,13,3
User_6254,Lunges,5,2
User_6254,Lunges,11,5
User_6254,Lunges,7,4
User_6254,Leg Press,8,3
User_6254,Bicep Curls,15,4
User_6255,Bicep Curls,7,5
User_6255,Plank,15,3
User_6255,Lunges,5,3
User_6255,Tricep Dips,8,3
User_6255,Deadlifts,14,4
User_6256,Deadlifts,12,5
User_6256,Squats,10,3
User_6256,Plank,12,3
User_6256,Deadlifts,11,5
User_6256,Lunges,14,5
User_6257,Tricep Dips,13,4
User_6257,Lunges,14,4
User_6257,Plank,13,5
User_6257,Lunges,14,4
User_6257,Tricep Dips,8,3
User_6258,Leg Press,14,4
User_6258,Shoulder Press,7,5
User_6258,Bicep Curls,5,2
User_6258,Leg Press,7,3
User_6258,Lunges,12,5
User_6259,Lunges,10,2
User_6259,Tricep Dips,6,3
User_6259,Leg Press,8,4
User_6259,Lunges,12,5
User_6259,Plank,12,3
User_6260,Squats,5,3
User_6260,Tricep Dips,9,4
User_6260,Deadlifts,12,4
User_6260,Push-Ups,12,3
User_6260,Squats,14,4
User_6261,Push-Ups,9,2
User_6261,Bench Press,7,3
User_6261,Squats,6,2
User_6261,Lunges,6,5
User_6261,Bicep Curls,12,4
User_6262,Deadlifts,9,4
User_6262,Leg Press,9,2
User_6262,Lunges,11,2
User_6262,Plank,8,2
User_6262,Bicep Curls,8,5
User_6263,Leg Press,6,3
User_6263,Plank,5,2
User_6263,Bench Press,7,5
User_6263,Plank,9,2
User_6263,Tricep Dips,10,3
User_6264,Push-Ups,12,4
User_6264,Push-Ups,5,3
User_6264,Squats,8,5
User_6264,Bench Press,13,2
User_6264,Lunges,13,5
User_6265,Bench Press,13,5
User_6265,Leg Press,15,5
User_6265,Leg Press,9,4
User_6265,Squats,8,3
User_6265,Shoulder Press,12,4
User_6266,Shoulder Press,8,2
User_6266,Bench Press,14,3
User_6266,Deadlifts,7,5
User_6266,Lunges,6,3
User_6266,Bench Press,14,2
User_6267,Bench Press,7,2
User_6267,Deadlifts,7,4
User_6267,Push-Ups,10,5
User_6267,Bench Press,6,3
User_6267,Deadlifts,9,5
User_6268,Lunges,11,3
User_6268,Shoulder Press,7,3
User_6268,Shoulder Press,5,4
User_6268,Plank,14,4
User_6268,Lunges,12,4
User_6269,Plank,5,4
User_6269,Leg Press,5,5
User_6269,Tricep Dips,15,4
User_6269,Squats,13,3
User_6269,Leg Press,6,5
User_6270,Deadlifts,13,3
User_6270,Lunges,10,5
User_6270,Shoulder Press,11,4
User_6270,Plank,14,2
User_6270,Bicep Curls,12,3
User_6271,Lunges,12,2
User_6271,Plank,9,5
User_6271,Shoulder Press,5,4
User_6271,Shoulder Press,12,4
User_6271,Squats,14,2
User_6272,Deadlifts,10,2
User_6272,Push-Ups,6,2
User_6272,Deadlifts,11,2
User_6272,Leg Press,10,4
User_6272,Bench Press,6,5
User_6273,Lunges,5,3
User_6273,Plank,11,3
User_6273,Tricep Dips,5,3
User_6273,Tricep Dips,5,5
User_6273,Deadlifts,12,4
User_6274,Shoulder Press,15,2
User_6274,Lunges,7,4
User_6274,Squats,12,2
User_6274,Deadlifts,8,5
User_6274,Deadlifts,6,4
User_6275,Tricep Dips,13,3
User_6275,Leg Press,5,5
User_6275,Plank,15,4
User_6275,Bicep Curls,6,3
User_6275,Bicep Curls,9,5
User_6276,Shoulder Press,6,5
User_6276,Bicep Curls,13,4
User_6276,Lunges,9,5
User_6276,Tricep Dips,12,2
User_6276,Squats,13,2
User_6277,Leg Press,9,5
User_6277,Lunges,5,4
User_6277,Squats,15,4
User_6277,Plank,14,5
User_6277,Plank,8,5
User_6278,Shoulder Press,11,5
User_6278,Plank,11,3
User_6278,Bicep Curls,9,5
User_6278,Push-Ups,9,2
User_6278,Lunges,5,5
User_6279,Plank,8,5
User_6279,Tricep Dips,15,4
User_6279,Squats,13,3
User_6279,Push-Ups,9,5
User_6279,Push-Ups,5,3
User_6280,Plank,11,3
User_6280,Leg Press,6,3
User_6280,Plank,12,2
User_6280,Squats,12,4
User_6280,Lunges,12,4
User_6281,Lunges,5,4
User_6281,Bench Press,5,3
User_6281,Bicep Curls,11,3
User_6281,Push-Ups,13,3
User_6281,Leg Press,9,5
User_6282,Leg Press,5,3
User_6282,Tricep Dips,5,4
User_6282,Squats,14,3
User_6282,Deadlifts,8,4
User_6282,Leg Press,8,3
User_6283,Bench Press,15,5
User_6283,Shoulder Press,14,3
User_6283,Lunges,9,4
User_6283,Lunges,11,3
User_6283,Bicep Curls,8,3
User_6284,Bicep Curls,9,5
User_6284,Bench Press,5,3
User_6284,Tricep Dips,7,5
User_6284,Tricep Dips,11,4
User_6284,Bench Press,12,2
User_6285,Deadlifts,5,5
User_6285,Squats,5,4
User_6285,Lunges,12,5
User_6285,Deadlifts,14,5
User_6285,Shoulder Press,12,2
User_6286,Push-Ups,8,3
User_6286,Bench Press,15,4
User_6286,Squats,10,2
User_6286,Push-Ups,8,3
User_6286,Tricep Dips,9,2
User_6287,Lunges,11,4
User_6287,Shoulder Press,5,4
User_6287,Deadlifts,15,3
User_6287,Bicep Curls,14,3
User_6287,Shoulder Press,15,2
User_6288,Push-Ups,13,3
User_6288,Deadlifts,5,2
User_6288,Leg Press,8,2
User_6288,Plank,11,4
User_6288,Squats,9,4
User_6289,Bench Press,5,4
User_6289,Shoulder Press,12,4
User_6289,Lunges,13,3
User_6289,Bench Press,11,2
User_6289,Bench Press,6,3
User_6290,Bicep Curls,15,4
User_6290,Bicep Curls,9,3
User_6290,Lunges,6,5
User_6290,Push-Ups,8,3
User_6290,Tricep Dips,10,3
User_6291,Squats,12,2
User_6291,Plank,9,4
User_6291,Deadlifts,5,4
User_6291,Deadlifts,14,3
User_6291,Bench Press,12,4
User_6292,Bench Press,15,5
User_6292,Leg Press,14,3
User_6292,Bench Press,5,5
User_6292,Deadlifts,8,2
User_6292,Push-Ups,10,2
User_6293,Squats,15,5
User_6293,Leg Press,6,2
User_6293,Bench Press,15,4
User_6293,Bench Press,14,3
User_6293,Squats,11,3
User_6294,Bicep Curls,12,2
User_6294,Leg Press,10,3
User_6294,Bicep Curls,10,4
User_6294,Lunges,14,5
User_6294,Push-Ups,5,2
User_6295,Tricep Dips,13,2
User_6295,Deadlifts,8,2
User_6295,Squats,11,4
User_6295,Bicep Curls,6,3
User_6295,Shoulder Press,11,4
User_6296,Bench Press,9,5
User_6296,Bicep Curls,9,3
User_6296,Bicep Curls,7,2
User_6296,Shoulder Press,10,5
User_6296,Leg Press,12,5
User_6297,Push-Ups,6,2
User_6297,Deadlifts,9,3
User_6297,Lunges,13,2
User_6297,Squats,6,2
User_6297,Leg Press,9,3
User_6298,Bench Press,8,2
User_6298,Plank,6,4
User_6298,Shoulder Press,9,5
User_6298,Bicep Curls,10,3
User_6298,Bicep Curls,13,5
User_6299,Lunges,9,5
User_6299,Bicep Curls,9,5
User_6299,Lunges,15,5
User_6299,Plank,14,3
User_6299,Plank,11,5
User_6300,Shoulder Press,11,4
User_6300,Bicep Curls,14,2
User_6300,Leg Press,5,2
User_6300,Bench Press,9,5
User_6300,Tricep Dips,7,3
User_6301,Bicep Curls,8,3
User_6301,Bench Press,7,3
User_6301,Squats,9,2
User_6301,Bicep Curls,9,4
User_6301,Bicep Curls,11,5
User_6302,Lunges,10,5
User_6302,Push-Ups,5,3
User_6302,Bench Press,15,2
User_6302,Bicep Curls,8,2
User_6302,Lunges,10,4
User_6303,Shoulder Press,7,3
User_6303,Bicep Curls,12,5
User_6303,Bench Press,10,5
User_6303,Plank,11,2
User_6303,Squats,10,3
User_6304,Squats,15,5
User_6304,Shoulder Press,6,2
User_6304,Deadlifts,5,2
User_6304,Lunges,13,2
User_6304,Lunges,10,4
User_6305,Plank,15,2
User_6305,Bench Press,9,4
User_6305,Shoulder Press,10,4
User_6305,Tricep Dips,13,2
User_6305,Bench Press,12,3
User_6306,Deadlifts,9,3
User_6306,Shoulder Press,12,4
User_6306,Bicep Curls,9,5
User_6306,Bicep Curls,15,3
User_6306,Lunges,15,5
User_6307,Push-Ups,7,3
User_6307,Push-Ups,5,3
User_6307,Push-Ups,10,3
User_6307,Bicep Curls,5,5
User_6307,Shoulder Press,6,4
User_6308,Bicep Curls,12,4
User_6308,Plank,12,3
User_6308,Squats,13,2
User_6308,Shoulder Press,15,5
User_6308,Tricep Dips,14,2
User_6309,Deadlifts,7,2
User_6309,Leg Press,6,3
User_6309,Push-Ups,11,4
User_6309,Leg Press,8,3
User_6309,Leg Press,14,5
User_6310,Leg Press,7,4
User_6310,Squats,11,4
User_6310,Leg Press,6,5
User_6310,Tricep Dips,12,4
User_6310,Leg Press,13,3
User_6311,Bicep Curls,15,4
User_6311,Plank,9,2
User_6311,Squats,8,4
User_6311,Lunges,13,2
User_6311,Bicep Curls,5,3
User_6312,Tricep Dips,11,4
User_6312,Bicep Curls,15,3
User_6312,Tricep Dips,5,5
User_6312,Deadlifts,6,3
User_6312,Tricep Dips,12,3
User_6313,Push-Ups,12,5
User_6313,Deadlifts,13,4
User_6313,Squats,14,5
User_6313,Bicep Curls,12,5
User_6313,Plank,13,5
User_6314,Tricep Dips,9,4
User_6314,Tricep Dips,5,2
User_6314,Lunges,13,5
User_6314,Bicep Curls,11,5
User_6314,Deadlifts,12,3
User_6315,Squats,12,4
User_6315,Bench Press,11,5
User_6315,Bench Press,14,5
User_6315,Shoulder Press,15,4
User_6315,Tricep Dips,10,4
User_6316,Squats,10,4
User_6316,Tricep Dips,11,3
User_6316,Bench Press,15,3
User_6316,Tricep Dips,13,4
User_6316,Bench Press,12,4
User_6317,Deadlifts,9,5
User_6317,Squats,13,4
User_6317,Plank,13,2
User_6317,Shoulder Press,12,2
User_6317,Squats,8,2
User_6318,Shoulder Press,11,2
User_6318,Push-Ups,7,3
User_6318,Shoulder Press,7,4
User_6318,Tricep Dips,12,3
User_6318,Shoulder Press,10,4
User_6319,Bicep Curls,12,3
User_6319,Leg Press,5,2
User_6319,Deadlifts,12,2
User_6319,Squats,14,3
User_6319,Bicep Curls,15,5
User_6320,Push-Ups,7,4
User_6320,Deadlifts,9,3
User_6320,Tricep Dips,15,2
User_6320,Deadlifts,14,4
User_6320,Shoulder Press,15,5
User_6321,Push-Ups,15,5
User_6321,Plank,6,5
User_6321,Leg Press,10,4
User_6321,Shoulder Press,8,5
User_6321,Lunges,5,3
User_6322,Leg Press,11,3
User_6322,Deadlifts,13,4
User_6322,Plank,9,2
User_6322,Squats,5,5
User_6322,Plank,12,3
User_6323,Squats,15,4
User_6323,Bench Press,10,2
User_6323,Bench Press,15,4
User_6323,Leg Press,15,3
User_6323,Plank,6,3
User_6324,Leg Press,7,4
User_6324,Bench Press,11,3
User_6324,Leg Press,7,4
User_6324,Deadlifts,15,2
User_6324,Plank,13,4
User_6325,Tricep Dips,9,5
User_6325,Bench Press,6,2
User_6325,Shoulder Press,7,3
User_6325,Tricep Dips,9,2
User_6325,Bicep Curls,12,2
User_6326,Plank,6,5
User_6326,Leg Press,13,3
User_6326,Shoulder Press,14,3
User_6326,Bench Press,15,5
User_6326,Bench Press,15,2
User_6327,Shoulder Press,6,3
User_6327,Plank,14,4
User_6327,Tricep Dips,8,3
User_6327,Tricep Dips,8,4
User_6327,Squats,5,3
User_6328,Leg Press,6,3
User_6328,Bench Press,14,2
User_6328,Leg Press,7,5
User_6328,Tricep Dips,12,5
User_6328,Plank,11,2
User_6329,Shoulder Press,6,4
User_6329,Tricep Dips,11,5
User_6329,Tricep Dips,12,4
User_6329,Tricep Dips,13,2
User_6329,Bicep Curls,5,2
User_6330,Bicep Curls,5,4
User_6330,Push-Ups,12,3
User_6330,Push-Ups,8,4
User_6330,Push-Ups,9,2
User_6330,Bench Press,6,2
User_6331,Leg Press,13,4
User_6331,Bicep Curls,8,3
User_6331,Plank,8,4
User_6331,Push-Ups,11,3
User_6331,Push-Ups,15,2
User_6332,Leg Press,14,4
User_6332,Tricep Dips,12,2
User_6332,Shoulder Press,13,5
User_6332,Shoulder Press,10,4
User_6332,Plank,5,2
User_6333,Squats,5,4
User_6333,Squats,6,2
User_6333,Bicep Curls,13,3
User_6333,Push-Ups,12,4
User_6333,Squats,11,2
User_6334,Leg Press,5,3
User_6334,Deadlifts,9,4
User_6334,Leg Press,11,4
User_6334,Leg Press,5,2
User_6334,Lunges,13,4
User_6335,Bicep Curls,9,4
User_6335,Leg Press,6,5
User_6335,Bicep Curls,8,4
User_6335,Deadlifts,12,3
User_6335,Lunges,10,5
User_6336,Push-Ups,12,4
User_6336,Bench Press,14,4
User_6336,Shoulder Press,15,3
User_6336,Push-Ups,15,5
User_6336,Deadlifts,15,5
User_6337,Push-Ups,12,5
User_6337,Deadlifts,6,5
User_6337,Tricep Dips,5,4
User_6337,Shoulder Press,9,5
User_6337,Shoulder Press,12,4
User_6338,Plank,12,4
User_6338,Leg Press,8,4
User_6338,Deadlifts,11,2
User_6338,Plank,7,2
User_6338,Lunges,11,5
User_6339,Shoulder Press,13,3
User_6339,Lunges,7,5
User_6339,Plank,15,3
User_6339,Push-Ups,12,5
User_6339,Tricep Dips,12,5
User_6340,Plank,11,4
User_6340,Plank,8,2
User_6340,Tricep Dips,7,3
User_6340,Shoulder Press,9,3
User_6340,Push-Ups,11,2
User_6341,Bicep Curls,11,5
User_6341,Deadlifts,15,4
User_6341,Deadlifts,12,2
User_6341,Lunges,13,4
User_6341,Push-Ups,8,3
User_6342,Bicep Curls,15,4
User_6342,Leg Press,15,4
User_6342,Lunges,6,3
User_6342,Lunges,6,2
User_6342,Bench Press,7,5
User_6343,Plank,11,4
User_6343,Bench Press,8,2
User_6343,Shoulder Press,8,4
User_6343,Deadlifts,14,2
User_6343,Bicep Curls,10,2
User_6344,Bench Press,7,5
User_6344,Deadlifts,10,5
User_6344,Bench Press,10,4
User_6344,Bicep Curls,9,2
User_6344,Bench Press,12,3
User_6345,Plank,11,4
User_6345,Shoulder Press,12,5
User_6345,Plank,15,5
User_6345,Squats,6,5
User_6345,Shoulder Press,10,5
User_6346,Lunges,15,4
User_6346,Deadlifts,5,4
User_6346,Deadlifts,8,4
User_6346,Leg Press,9,4
User_6346,Push-Ups,15,3
User_6347,Tricep Dips,7,2
User_6347,Lunges,15,5
User_6347,Bicep Curls,10,2
User_6347,Deadlifts,8,5
User_6347,Push-Ups,11,5
User_6348,Lunges,9,2
User_6348,Plank,10,5
User_6348,Bench Press,14,5
User_6348,Bicep Curls,12,4
User_6348,Bench Press,15,2
User_6349,Tricep Dips,14,4
User_6349,Tricep Dips,6,3
User_6349,Plank,6,4
User_6349,Squats,12,2
User_6349,Lunges,6,5
User_6350,Plank,6,3
User_6350,Shoulder Press,8,4
User_6350,Shoulder Press,8,2
User_6350,Lunges,12,3
User_6350,Bicep Curls,12,3
User_6351,Shoulder Press,12,4
User_6351,Bench Press,12,3
User_6351,Lunges,9,4
User_6351,Leg Press,14,5
User_6351,Push-Ups,12,5
User_6352,Leg Press,6,4
User_6352,Lunges,5,5
User_6352,Deadlifts,8,2
User_6352,Tricep Dips,6,3
User_6352,Shoulder Press,12,3
User_6353,Bicep Curls,9,2
User_6353,Shoulder Press,9,4
User_6353,Push-Ups,10,2
User_6353,Deadlifts,15,5
User_6353,Squats,6,3
User_6354,Tricep Dips,14,5
User_6354,Shoulder Press,12,2
User_6354,Push-Ups,13,5
User_6354,Tricep Dips,9,3
User_6354,Bench Press,8,5
User_6355,Lunges,7,5
User_6355,Shoulder Press,9,3
User_6355,Tricep Dips,5,4
User_6355,Push-Ups,7,5
User_6355,Plank,15,4
User_6356,Leg Press,13,4
User_6356,Squats,6,5
User_6356,Lunges,11,5
User_6356,Lunges,5,5
User_6356,Leg Press,14,2
User_6357,Tricep Dips,8,5
User_6357,Bench Press,10,4
User_6357,Shoulder Press,7,5
User_6357,Deadlifts,10,3
User_6357,Bicep Curls,7,3
User_6358,Bench Press,14,2
User_6358,Shoulder Press,9,2
User_6358,Deadlifts,5,2
User_6358,Squats,14,2
User_6358,Bicep Curls,7,5
User_6359,Squats,11,4
User_6359,Bicep Curls,13,4
User_6359,Bicep Curls,8,2
User_6359,Push-Ups,15,5
User_6359,Plank,11,4
User_6360,Bicep Curls,7,2
User_6360,Lunges,12,5
User_6360,Push-Ups,10,2
User_6360,Plank,8,4
User_6360,Tricep Dips,13,3
User_6361,Push-Ups,15,2
User_6361,Bench Press,11,5
User_6361,Lunges,11,3
User_6361,Deadlifts,10,2
User_6361,Squats,9,3
User_6362,Lunges,8,2
User_6362,Shoulder Press,6,2
User_6362,Shoulder Press,9,3
User_6362,Shoulder Press,12,5
User_6362,Bicep Curls,12,3
User_6363,Bench Press,13,2
User_6363,Deadlifts,7,4
User_6363,Plank,13,2
User_6363,Squats,7,5
User_6363,Lunges,5,5
User_6364,Push-Ups,11,4
User_6364,Bicep Curls,10,3
User_6364,Squats,10,2
User_6364,Shoulder Press,12,4
User_6364,Shoulder Press,12,3
User_6365,Tricep Dips,11,4
User_6365,Deadlifts,6,4
User_6365,Shoulder Press,12,4
User_6365,Deadlifts,15,3
User_6365,Bench Press,14,3
User_6366,Lunges,5,5
User_6366,Bench Press,5,3
User_6366,Tricep Dips,6,2
User_6366,Leg Press,8,4
User_6366,Lunges,8,2
User_6367,Plank,7,2
User_6367,Deadlifts,8,3
User_6367,Squats,14,2
User_6367,Push-Ups,12,5
User_6367,Tricep Dips,14,2
User_6368,Bench Press,12,3
User_6368,Lunges,5,3
User_6368,Push-Ups,11,5
User_6368,Push-Ups,12,4
User_6368,Shoulder Press,8,3
User_6369,Shoulder Press,13,5
User_6369,Shoulder Press,13,4
User_6369,Shoulder Press,14,5
User_6369,Push-Ups,14,3
User_6369,Leg Press,7,2
User_6370,Deadlifts,9,4
User_6370,Tricep Dips,7,5
User_6370,Plank,9,3
User_6370,Squats,12,3
User_6370,Tricep Dips,13,2
User_6371,Deadlifts,15,5
User_6371,Squats,12,2
User_6371,Leg Press,13,3
User_6371,Squats,12,4
User_6371,Push-Ups,10,4
User_6372,Squats,12,2
User_6372,Bench Press,13,3
User_6372,Deadlifts,12,4
User_6372,Shoulder Press,13,5
User_6372,Tricep Dips,7,2
User_6373,Push-Ups,6,4
User_6373,Tricep Dips,10,2
User_6373,Plank,14,2
User_6373,Bench Press,15,2
User_6373,Tricep Dips,12,5
User_6374,Lunges,6,4
User_6374,Tricep Dips,10,4
User_6374,Shoulder Press,8,5
User_6374,Squats,12,5
User_6374,Push-Ups,14,2
User_6375,Push-Ups,10,4
User_6375,Push-Ups,11,5
User_6375,Bicep Curls,15,2
User_6375,Tricep Dips,12,5
User_6375,Lunges,6,4
User_6376,Bicep Curls,6,2
User_6376,Lunges,9,3
User_6376,Tricep Dips,14,2
User_6376,Deadlifts,12,2
User_6376,Squats,14,4
User_6377,Plank,10,5
User_6377,Tricep Dips,13,4
User_6377,Shoulder Press,13,4
User_6377,Bicep Curls,13,5
User_6377,Shoulder Press,7,3
User_6378,Plank,11,2
User_6378,Tricep Dips,11,4
User_6378,Squats,7,5
User_6378,Deadlifts,6,3
User_6378,Bench Press,12,4
User_6379,Leg Press,9,2
User_6379,Push-Ups,5,4
User_6379,Squats,7,5
User_6379,Deadlifts,15,4
User_6379,Bench Press,10,4
User_6380,Tricep Dips,14,3
User_6380,Lunges,15,2
User_6380,Deadlifts,10,5
User_6380,Deadlifts,5,5
User_6380,Leg Press,13,5
User_6381,Plank,8,2
User_6381,Squats,14,4
User_6381,Bicep Curls,8,3
User_6381,Leg Press,13,5
User_6381,Bicep Curls,13,4
User_6382,Tricep Dips,12,5
User_6382,Deadlifts,5,3
User_6382,Leg Press,13,2
User_6382,Push-Ups,6,3
User_6382,Shoulder Press,9,4
User_6383,Plank,14,3
User_6383,Lunges,12,2
User_6383,Bench Press,8,3
User_6383,Bicep Curls,8,4
User_6383,Bicep Curls,6,4
User_6384,Bench Press,12,2
User_6384,Shoulder Press,14,4
User_6384,Leg Press,13,2
User_6384,Plank,10,3
User_6384,Plank,14,5
User_6385,Squats,5,2
User_6385,Squats,12,5
User_6385,Push-Ups,13,4
User_6385,Shoulder Press,15,3
User_6385,Squats,14,3
User_6386,Leg Press,15,5
User_6386,Squats,11,3
User_6386,Plank,5,4
User_6386,Tricep Dips,7,5
User_6386,Plank,7,5
User_6387,Squats,13,4
User_6387,Tricep Dips,14,3
User_6387,Bench Press,9,2
User_6387,Bench Press,12,5
User_6387,Lunges,13,2
User_6388,Bicep Curls,10,2
User_6388,Deadlifts,6,3
User_6388,Lunges,7,2
User_6388,Plank,9,2
User_6388,Plank,9,4
User_6389,Lunges,15,4
User_6389,Tricep Dips,9,3
User_6389,Shoulder Press,9,2
User_6389,Squats,13,4
User_6389,Plank,13,5
User_6390,Bicep Curls,10,3
User_6390,Lunges,15,2
User_6390,Shoulder Press,13,5
User_6390,Push-Ups,8,3
User_6390,Bicep Curls,9,3
User_6391,Plank,11,5
User_6391,Tricep Dips,15,3
User_6391,Shoulder Press,13,5
User_6391,Tricep Dips,15,5
User_6391,Squats,12,3
User_6392,Push-Ups,11,4
User_6392,Squats,7,5
User_6392,Leg Press,10,3
User_6392,Plank,12,5
User_6392,Shoulder Press,10,5
User_6393,Lunges,14,3
User_6393,Shoulder Press,12,5
User_6393,Deadlifts,13,5
User_6393,Lunges,6,2
User_6393,Bench Press,11,3
User_6394,Squats,13,5
User_6394,Bicep Curls,12,5
User_6394,Plank,10,4
User_6394,Leg Press,10,4
User_6394,Leg Press,8,2
User_6395,Bench Press,15,3
User_6395,Bench Press,9,5
User_6395,Leg Press,11,4
User_6395,Leg Press,14,5
User_6395,Shoulder Press,9,5
User_6396,Bench Press,8,2
User_6396,Tricep Dips,7,4
User_6396,Bicep Curls,13,5
User_6396,Deadlifts,6,2
User_6396,Squats,5,2
User_6397,Tricep Dips,6,5
User_6397,Squats,8,5
User_6397,Bicep Curls,14,4
User_6397,Bench Press,13,5
User_6397,Bicep Curls,6,4
User_6398,Bicep Curls,5,4
User_6398,Bicep Curls,7,2
User_6398,Tricep Dips,12,4
User_6398,Squats,9,4
User_6398,Shoulder Press,5,4
User_6399,Leg Press,11,3
User_6399,Bench Press,6,4
User_6399,Lunges,15,3
User_6399,Leg Press,6,4
User_6399,Deadlifts,8,5
User_6400,Push-Ups,14,5
User_6400,Squats,5,3
User_6400,Leg Press,8,3
User_6400,Deadlifts,12,2
User_6400,Squats,5,5
User_6401,Plank,10,4
User_6401,Push-Ups,8,4
User_6401,Shoulder Press,6,3
User_6401,Tricep Dips,9,2
User_6401,Leg Press,6,4
User_6402,Plank,9,5
User_6402,Push-Ups,6,4
User_6402,Squats,7,2
User_6402,Bicep Curls,9,3
User_6402,Push-Ups,6,4
User_6403,Bench Press,13,3
User_6403,Squats,10,3
User_6403,Plank,6,2
User_6403,Push-Ups,14,3
User_6403,Squats,9,4
User_6404,Leg Press,6,3
User_6404,Lunges,6,4
User_6404,Plank,6,3
User_6404,Tricep Dips,12,4
User_6404,Push-Ups,5,4
User_6405,Squats,15,3
User_6405,Tricep Dips,6,3
User_6405,Lunges,6,4
User_6405,Squats,7,3
User_6405,Bicep Curls,12,5
User_6406,Shoulder Press,15,3
User_6406,Plank,13,4
User_6406,Plank,10,3
User_6406,Squats,6,5
User_6406,Plank,12,5
User_6407,Squats,15,5
User_6407,Bench Press,15,4
User_6407,Push-Ups,6,2
User_6407,Squats,9,2
User_6407,Bench Press,13,4
User_6408,Bicep Curls,9,5
User_6408,Shoulder Press,8,5
User_6408,Plank,15,5
User_6408,Shoulder Press,6,5
User_6408,Bench Press,5,2
User_6409,Tricep Dips,6,5
User_6409,Push-Ups,12,2
User_6409,Leg Press,7,2
User_6409,Tricep Dips,10,3
User_6409,Plank,11,5
User_6410,Plank,5,3
User_6410,Lunges,11,4
User_6410,Leg Press,15,3
User_6410,Push-Ups,5,4
User_6410,Leg Press,9,4
User_6411,Lunges,10,2
User_6411,Shoulder Press,7,5
User_6411,Plank,7,5
User_6411,Push-Ups,13,3
User_6411,Lunges,8,2
User_6412,Plank,6,2
User_6412,Squats,7,3
User_6412,Plank,5,4
User_6412,Deadlifts,8,3
User_6412,Leg Press,7,3
User_6413,Tricep Dips,14,3
User_6413,Tricep Dips,14,4
User_6413,Bicep Curls,15,5
User_6413,Tricep Dips,11,5
User_6413,Push-Ups,7,4
User_6414,Shoulder Press,14,5
User_6414,Lunges,11,3
User_6414,Deadlifts,5,5
User_6414,Bicep Curls,15,2
User_6414,Bench Press,12,4
User_6415,Push-Ups,10,2
User_6415,Plank,13,4
User_6415,Leg Press,6,5
User_6415,Bench Press,11,4
User_6415,Tricep Dips,5,4
User_6416,Push-Ups,14,5
User_6416,Lunges,7,4
User_6416,Bicep Curls,13,4
User_6416,Deadlifts,14,5
User_6416,Tricep Dips,6,2
User_6417,Deadlifts,11,3
User_6417,Leg Press,8,4
User_6417,Plank,12,5
User_6417,Tricep Dips,10,4
User_6417,Leg Press,9,5
User_6418,Squats,8,2
User_6418,Push-Ups,11,4
